arm,bg_bound_ok,bg_max_abs_err,bg_psnr_db,bin_factor,cmp_gbs,compressed_bytes,cr,dataset,dec_gbs,eb_bg,eb_roi,frame,global_max_abs_err,global_psnr_db,half_width,npeaks,roi_bound_ok,roi_frac_pct,roi_max_abs_err,roi_pixels,roi_psnr_db,status,tuning,value_range
roibin_b1,1,100.0,39.38019155463952,1,86.248123,678736,13.536691732868155,CXIDB21,89.585025,100.0,10.0,run0015_145949_85f8,100.0,39.38224946618294,4,15,1,0.047889384229590416,10.0,1100,59.060762460119044,ok,,4970.0
roibin_b2,n/a,2053.0,33.733757115561446,2,114.16302,169552,54.188921392847035,CXIDB21,102.10526,100.0,10.0,run0015_145949_85f8,2053.0,33.735831320433014,4,15,1,0.047889384229590416,10.0,1100,59.060762460119044,ok,,4970.0
cuszhi,1,10.0,59.26641244358277,1,26.715904497992202,1149676,7.991677655269832,CXIDB21,23.627386438446347,100.0,10.0,run0015_145949_85f8,10.0,59.26620000988884,4,15,1,0.047889384229590416,9.997802734375,1100,58.844031262887256,ok,spline/cr-first/cr,4970.0
pfpl,1,10.0,58.932362988101566,1,177.12523133867984,1254162,7.325879750781797,CXIDB21,163.09003124112468,100.0,10.0,run0015_145949_85f8,10.0,58.93242357815895,4,15,1,0.047889384229590416,10.0,1100,59.060762460119044,ok,,4970.0
cuszp3,1,10.0,58.932362988101566,1,135.56185,1473056,6.2372645710685815,CXIDB21,132.86442,100.0,10.0,run0015_145949_85f8,10.0,58.93242357815895,4,15,1,0.047889384229590416,10.0,1100,59.060762460119044,ok,,4970.0
roibin_b1,1,100.0,45.26350611737896,1,88.426238,646656,14.208234362628662,CXIDB21,89.334162,100.0,10.0,run0015_145950_8796,100.0,45.26566188918967,4,15,1,0.05015324602953469,10.0,1152,65.04770210584554,ok,,9972.0
roibin_b2,n/a,1529.0,40.433246137896724,2,113.89131,160352,57.29794452205149,CXIDB21,105.05671,100.0,10.0,run0015_145950_8796,1529.0,40.435417281035164,4,15,1,0.05015324602953469,10.0,1152,65.04770210584554,ok,,9972.0
cuszhi,1,10.0,65.36396869752387,1,26.656492846169805,1102491,8.333709753639713,CXIDB21,23.645871937409925,100.0,10.0,run0015_145950_8796,10.0,65.3635185661532,4,15,1,0.05015324602953469,9.98779296875,1152,64.54808184641217,ok,spline/cr-first/cr,9972.0
pfpl,1,10.0,64.85797588187711,1,177.72825750541628,1210492,7.590169947426336,CXIDB21,161.80332488024794,100.0,10.0,run0015_145950_8796,10.0,64.85806898822432,4,15,1,0.05015324602953469,10.0,1152,65.04770210584554,ok,,9972.0
cuszp3,1,10.0,64.85797588187711,1,138.30443,1417648,6.481044659887362,CXIDB21,137.37799,100.0,10.0,run0015_145950_8796,10.0,64.85806898822432,4,15,1,0.05015324602953469,10.0,1152,65.04770210584554,ok,,9972.0
roibin_b1,1,100.0,49.54778022303931,1,85.274725,684528,13.422153659163687,CXIDB21,87.589993,100.0,10.0,run0015_145951_8832,100.0,49.55070351888377,4,20,1,0.06795938980217331,10.0,1561,69.60522182872586,ok,,15858.0
roibin_b2,n/a,10854.0,43.656977796982794,2,115.1243,171360,53.6171802054155,CXIDB21,102.39658,100.0,10.0,run0015_145951_8832,10854.0,43.65992273147178,4,20,1,0.06795938980217331,10.0,1561,69.60522182872586,ok,,15858.0
cuszhi,1,10.0,69.36833548697345,1,26.533055715189196,1156025,7.9477865963106336,CXIDB21,23.353532067184513,100.0,10.0,run0015_145951_8832,10.0,69.36793129491826,4,20,1,0.06795938980217331,9.99688720703125,1561,68.81090717488121,ok,spline/cr-first/cr,15858.0
pfpl,1,10.0,69.02001720211081,1,176.58056580565807,1251626,7.340723187277989,CXIDB21,151.07603262299395,100.0,10.0,run0015_145951_8832,10.0,69.02038928877839,4,20,1,0.06795938980217331,10.0,1561,69.60522182872586,ok,,15858.0
